Source,Year,Month,Day,Time of Day,Station,Tide,Hooks,Species Code,Common Name,Latin name,Longline used,Fork length,Total length,Sex,Status,Notes
UNC,1999,5,10,830,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,91.5,,M,,per F. Schwartz 9/6/06
UNC,1999,5,10,830,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,y,87,,F,,per F. Schwartz 9/6/06
UNC,1999,5,10,830,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,93,,F,,per F. Schwartz 9/6/06
UNC,1999,5,10,830,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,84.5,,F,,per F. Schwartz 9/6/06
UNC,1999,5,10,1120,NS,F,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,82,,F,,
UNC,1999,5,10,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.5,,M,,
UNC,1999,5,10,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,M,,
UNC,1999,5,10,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73,,M,,
UNC,1999,5,10,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,1999,5,12,830,EW,E,100,SDG,Unknown dogfish,n.a.,Y,93,,F,,
UNC,1999,5,12,830,EW,E,100,SDG,Unknown dogfish,n.a.,Y,87.8,,F,,
UNC,1999,5,12,830,EW,E,100,SDG,Unknown dogfish,n.a.,Y,94.5,,M,,
UNC,1999,5,12,830,EW,E,100,SDG,Unknown dogfish,n.a.,Y,84.8,,F,,
UNC,1999,5,26,920,EW,E,100,SSB,Sandbar shark,Carcharhinus plumbeus,Y,82,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SDG,Unknown dogfish,n.a.,Y,92,,F,,
UNC,1999,5,26,920,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72,,M,,
UNC,1999,5,26,920,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70.5,,M,,
UNC,1999,5,26,920,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,71,,M,,
UNC,1999,5,26,920,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.5,,M,,
UNC,1999,5,26,920,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72,,M,,
UNC,1999,5,26,920,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70.5,,M,,
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,87,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,82,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,83,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,83,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,84,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,82,,M,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,102,,F,,per F. Schwartz 9/6/06
UNC,1999,5,26,920,EW,E,100,SPD,Spiny dogfish,Squalus acanthias,Y,92,,F,,per F. Schwartz 9/6/06
UNC,1999,5,26,1140,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,80,,F,,
UNC,1999,5,26,1140,NS,F,100,DUS,Dusky shark,Carcharhinus obscurus,Y,88,,F,,
UNC,1999,5,26,1140,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,M,,
UNC,1999,5,26,1140,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,F,,
UNC,1999,5,26,1140,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,M,,
UNC,1999,5,26,1140,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,M,,
UNC,1999,5,26,1140,NS,F,100,SPL,Scalloped hammerhead,Sphyrna lewini,Y,97.2,,M,,per F. Schwartz 9/6/06
UNC,1999,6,7,815,EW,F,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,79,,M,,
UNC,1999,6,7,815,EW,F,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,71,,M,,
UNC,1999,6,7,815,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,M,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76.5,,F,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,F,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,M,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,M,,
UNC,1999,6,7,1145,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,M,,
UNC,1999,6,21,920,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75.5,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80.5,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.5,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,M,,
UNC,1999,6,21,1140,NS,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,M,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,88,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,87,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,88.8,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,1999,7,19,930,EW,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1999,7,19,1210,NS,F,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,81,,F,,
UNC,1999,7,19,1210,NS,E,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,111.7,,M,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.5,,F,,
UNC,1999,7,19,1210,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,1999,8,2,940,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,,,U,,LOST
UNC,1999,8,2,940,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,101.1,,M,,
UNC,1999,8,2,940,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,100.2,,M,,
UNC,1999,8,2,940,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,103,,M,,DEAD
UNC,1999,8,2,940,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,123,,F,,
UNC,1999,8,2,940,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,31,,M,,YOUNG OF YEAR
UNC,1999,8,2,1219,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,1999,8,2,1219,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75,,F,,
UNC,1999,8,18,815,EW,F,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,F,,
UNC,1999,8,18,815,EW,F,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,1999,8,18,815,EW,F,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,1999,9,13,815,EW,F,151,SSP,Spinner shark,Carcharhinus brevipinna,Y,111.5,,F,,
UNC,1999,9,13,815,EW,F,151,SSP,Spinner shark,Carcharhinus brevipinna,Y,84,,F,,
UNC,1999,9,13,815,EW,F,151,SSP,Spinner shark,Carcharhinus brevipinna,Y,102,,M,,
UNC,1999,9,13,815,EW,F,151,SSP,Spinner shark,Carcharhinus brevipinna,Y,62,,F,,
UNC,1999,9,13,1250,NS,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,39.8,,F,,DEAD
UNC,1999,9,13,1250,NS,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,DEAD
UNC,1999,9,27,913,EW,E,98,SSP,Spinner shark,Carcharhinus brevipinna,Y,63,,F,,DEAD
UNC,1999,9,27,1140,EW,F,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,68,,M,,
UNC,1999,9,27,1140,EW,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,1999,9,27,1140,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,1999,9,27,1140,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,1999,9,27,1140,EW,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72,,F,,
UNC,1999,10,11,920,EW,F,100,NUL,Null set no sharks caught,n.a.,Y,,,,,Null set no sharks caught
UNC,1999,10,11,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,DEAD
UNC,1999,10,11,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,1999,10,11,1120,NS,F,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,70.5,,F,,
UNC,1999,10,26,920,EW,F,100,NUL,Null set no sharks caught,n.a.,Y,,,,,Null set no sharks caught
UNC,1999,10,26,1145,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,100.1,,F,,
UNC,1999,10,26,1145,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,F,,
UNC,1999,10,26,1145,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,F,,
UNC,1999,11,28,920,EW,F,100,NUL,Null set no sharks caught,n.a.,Y,,,,,Null set no sharks caught
UNC,2000,5,1,950,EW,E,101,NUL,Null set no sharks caught,n.a.,Y,,,,,Null set no sharks caught
UNC,2000,5,1,1211,NS,F,101,FAL,Silky shark,Carcharhinus falciformis,Y,85,,F,,per F. Schwartz 9/6/06
UNC,2000,5,1,1211,NS,F,101,SSB,Sandbar shark,Carcharhinus plumbeus,Y,97,,M,,per F. Schwartz 9/6/06
UNC,2000,5,1,1211,NS,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,DEAD 2/22/06 EDIT
UNC,2000,5,1,1211,NS,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73,,M,,
UNC,2000,5,15,925,NS,E,102,DUS,Dusky shark,Carcharhinus obscurus,Y,81,,F,,per F. Schwartz 9/6/06
UNC,2000,5,15,925,NS,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,M,,
UNC,2000,5,15,925,NS,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,M,,
UNC,2000,5,15,925,NS,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,5,15,925,NS,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73.5,,M,,
UNC,2000,5,15,925,NS,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74.5,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,69.5,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73,,M,,
UNC,2000,5,15,1100,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,98,,F,,
UNC,2000,5,15,1100,EW,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,69,,F,,
UNC,2000,6,6,830,EW,F,150,SBN,Blacknose shark,Carcharhinus acronotus,Y,82,,F,,
UNC,2000,6,6,830,EW,F,150,SSP,Spinner shark,Carcharhinus brevipinna,Y,104,,M,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,135,,M,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,146,,M,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,135,,F,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,97,,F,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,132,,M,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,144.4,,M,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,132,,M,,
UNC,2000,6,6,830,EW,F,150,SBK,Blacktip shark,Carcharhinus limbatus,Y,92.5,,F,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,69,,M,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78,,M,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72,,M,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,M,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,M,,
UNC,2000,6,6,830,EW,F,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,M,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,F,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,69,,M,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,M,,
UNC,2000,6,6,1215,NS,E,150,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,68,,M,,
UNC,2000,6,26,935,EW,E,151,SBN,Blacknose shark,Carcharhinus acronotus,Y,79.7,,M,,
UNC,2000,6,26,935,EW,E,151,SBK,Blacktip shark,Carcharhinus limbatus,Y,122,,M,,DEAD
UNC,2000,6,26,935,EW,E,151,SBK,Blacktip shark,Carcharhinus limbatus,Y,137,,M,,
UNC,2000,6,26,935,EW,E,151,SBK,Blacktip shark,Carcharhinus limbatus,Y,101,,M,,DEAD
UNC,2000,6,26,935,EW,E,152,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,2/22/06 EDITS
UNC,2000,6,26,935,EW,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,2000,6,26,935,EW,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,2000,6,26,935,EW,E,153,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,2/22/06 EDITS
UNC,2000,6,26,935,EW,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,2000,6,26,935,EW,E,154,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,34,,F,,2/22/06 EDITS
UNC,2000,7,24,933,EW,F,151,SSP,Spinner shark,Carcharhinus brevipinna,Y,157,,F,,
UNC,2000,7,24,933,EW,F,151,SSP,Spinner shark,Carcharhinus brevipinna,Y,156,,F,,
UNC,2000,7,24,933,EW,F,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,M,,
UNC,2000,7,24,933,EW,F,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83.5,,F,,
UNC,2000,7,24,933,EW,F,151,SPL,Scalloped hammerhead,Sphyrna lewini,Y,172,,M,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,F,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79.5,,F,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,73.5,,F,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,2000,7,24,1205,NS,E,139,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,M,,
UNC,2000,8,8,920,EW,F,151,SBN,Blacknose shark,Carcharhinus acronotus,Y,101,,F,,
UNC,2000,8,8,920,EW,F,151,SBK,Blacktip shark,Carcharhinus limbatus,Y,136.1,,M,,
UNC,2000,8,8,920,EW,F,151,SPL,Scalloped hammerhead,Sphyrna lewini,Y,199.7,,M,,
UNC,2000,8,8,920,EW,F,151,SPL,Scalloped hammerhead,Sphyrna lewini,Y,134,,M,,
UNC,2000,8,8,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,75,,F,,END FLOOD BEGIN EBB
UNC,2000,8,8,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,END FLOOD BEGIN EBB
UNC,2000,8,8,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84.5,,F,,END FLOOD BEGIN EBB
UNC,2000,8,23,915,EW,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,8,23,915,EW,E,151,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,84,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80.5,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77.5,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81.5,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,74,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80.5,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,2000,8,23,1116,NS,F,149,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,81,,F,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,40.6,,M,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,76,,F,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,2000,9,5,919,EW,E,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,F,,
UNC,2000,9,5,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,78.5,,F,,
UNC,2000,9,5,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80,,F,,
UNC,2000,9,5,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,71,,F,,
UNC,2000,9,5,1230,NS,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,79,,F,,
UNC,2000,9,18,930,EW,F,101,SSP,Spinner shark,Carcharhinus brevipinna,Y,85,,M,,
UNC,2000,9,18,930,EW,F,101,SSP,Spinner shark,Carcharhinus brevipinna,Y,96,,F,,
UNC,2000,9,18,930,EW,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,90,,M,,
UNC,2000,9,18,930,EW,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,86,,F,,
UNC,2000,9,18,930,EW,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,F,,
UNC,2000,9,18,930,EW,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,2000,9,18,930,EW,F,101,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,83,,F,,
