STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT11,WT04,WT03
GHCND:USC00319467,WILMINGTON 7 N NC US,19720603,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,49,71,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720604,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,54,75,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720605,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,57,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720606,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,62,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720607,-9999,-9999,-9999,-9999,0.09,0.0,0.0,93,66,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720608,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,47,71,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720609,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,58,75,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720610,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,70,79,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720611,-9999,-9999,-9999,-9999,0.28,0.0,0.0,89,52,59,-9999,-9999,-9999,-9999,1
GHCND:USC00319467,WILMINGTON 7 N NC US,19720612,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,45,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720613,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,49,65,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720614,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,53,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720615,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,57,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720616,-9999,-9999,-9999,-9999,0.00,0.0,0.0,87,63,81,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720617,-9999,-9999,-9999,-9999,0.05,0.0,0.0,88,64,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720618,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,66,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720619,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,73,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720620,-9999,-9999,-9999,-9999,0.65,0.0,0.0,81,72,75,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720621,-9999,-9999,-9999,-9999,2.34,0.0,0.0,84,71,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720622,-9999,-9999,-9999,-9999,0.33,0.0,0.0,81,63,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720623,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,57,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720624,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,54,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720625,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,65,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720626,-9999,-9999,-9999,-9999,0.04,0.0,0.0,93,70,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720627,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,64,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720628,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,66,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720629,-9999,-9999,-9999,-9999,0.05,0.0,0.0,90,70,74,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720630,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,67,74,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720701,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,65,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720702,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,65,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720703,-9999,-9999,-9999,-9999,0.00,0.0,0.0,96,72,82,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720704,-9999,-9999,-9999,-9999,0.19,0.0,0.0,98,70,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720705,-9999,-9999,-9999,-9999,0.09,0.0,0.0,94,70,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720706,-9999,-9999,-9999,-9999,0.46,0.0,0.0,93,63,65,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720707,-9999,-9999,-9999,-9999,0.29,0.0,0.0,79,60,67,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720708,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,55,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720709,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,57,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720710,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,60,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720711,-9999,-9999,-9999,-9999,1.51,0.0,0.0,84,68,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720712,-9999,-9999,-9999,-9999,4.32,0.0,0.0,79,71,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720713,-9999,-9999,-9999,-9999,0.06,0.0,0.0,86,72,75,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720714,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,74,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720715,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,73,82,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720716,-9999,-9999,-9999,-9999,0.11,0.0,0.0,92,73,83,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720717,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,71,84,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720718,-9999,-9999,-9999,-9999,0.10,0.0,0.0,88,69,79,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720719,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,68,81,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720720,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,64,79,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720721,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,70,81,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720722,-9999,-9999,-9999,-9999,0.00,0.0,0.0,96,74,81,-9999,-9999,-9999,-9999,1
GHCND:USC00319467,WILMINGTON 7 N NC US,19720723,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,73,83,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720724,-9999,-9999,-9999,-9999,0.23,0.0,0.0,98,72,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720725,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,73,79,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720726,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,77,82,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720727,-9999,-9999,-9999,-9999,0.25,0.0,0.0,94,73,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720728,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,74,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720729,-9999,-9999,-9999,-9999,0.15,0.0,0.0,89,72,80,-9999,-9999,-9999,-9999,1
GHCND:USC00319467,WILMINGTON 7 N NC US,19720730,-9999,-9999,-9999,-9999,0.42,0.0,0.0,94,69,78,-9999,-9999,-9999,-9999,1
GHCND:USC00319467,WILMINGTON 7 N NC US,19720731,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,72,81,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720801,-9999,-9999,-9999,-9999,0.79,0.0,0.0,91,69,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720802,-9999,-9999,-9999,-9999,0.10,0.0,0.0,88,69,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720803,-9999,-9999,-9999,-9999,0.14,0.0,0.0,93,70,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720804,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,74,82,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720805,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,73,82,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720806,-9999,-9999,-9999,-9999,0.82,0.0,0.0,82,68,71,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720807,-9999,-9999,-9999,-9999,0.10,0.0,0.0,80,69,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720808,-9999,-9999,-9999,-9999,1.41,0.0,0.0,92,69,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720809,-9999,-9999,-9999,-9999,0.20,0.0,0.0,93,71,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720810,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,70,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720811,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,65,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720812,-9999,-9999,-9999,-9999,0.03,0.0,0.0,82,61,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720813,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,66,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720814,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,66,74,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720815,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,66,77,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720816,-9999,-9999,-9999,-9999,0.15,0.0,0.0,90,67,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720817,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,60,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720818,-9999,-9999,-9999,-9999,0.02,0.0,0.0,85,70,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720819,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,69,80,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720820,-9999,-9999,-9999,-9999,0.49,0.0,0.0,95,70,71,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720821,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,64,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720822,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,67,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720823,-9999,-9999,-9999,-9999,0.43,0.0,0.0,87,68,75,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720824,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,68,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720825,-9999,-9999,-9999,-9999,0.00,0.0,0.0,91,69,79,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720826,-9999,-9999,-9999,-9999,0.20,0.0,0.0,89,68,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720827,-9999,-9999,-9999,-9999,0.19,0.0,0.0,88,69,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720828,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,70,81,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720829,-9999,-9999,-9999,-9999,0.35,0.0,0.0,90,70,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720830,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,68,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720831,-9999,-9999,-9999,-9999,0.00,0.0,0.0,87,68,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720901,-9999,-9999,-9999,-9999,0.26,0.0,0.0,84,66,67,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720902,-9999,-9999,-9999,-9999,1.53,0.0,0.0,70,63,66,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720903,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,66,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720904,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,69,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720905,-9999,-9999,-9999,-9999,0.41,0.0,0.0,89,67,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720906,-9999,-9999,-9999,-9999,1.72,0.0,0.0,82,62,63,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720907,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,59,64,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720908,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,59,66,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720909,-9999,-9999,-9999,-9999,0.00,0.0,0.0,83,59,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720910,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,66,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720911,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,54,66,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720912,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,56,68,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720913,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,62,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720914,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,69,76,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720915,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,71,74,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720916,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,63,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720917,-9999,-9999,-9999,-9999,1.09,0.0,0.0,88,69,76,-9999,-9999,-9999,-9999,1
GHCND:USC00319467,WILMINGTON 7 N NC US,19720918,-9999,-9999,-9999,-9999,0.66,0.0,0.0,88,71,71,-9999,-9999,-9999,-9999,1
GHCND:USC00319467,WILMINGTON 7 N NC US,19720919,-9999,-9999,-9999,-9999,0.83,0.0,0.0,79,69,71,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720920,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,65,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720921,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,61,62,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720922,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,56,63,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720923,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,59,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720924,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,58,63,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720925,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,59,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720926,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,58,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720927,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,63,71,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720928,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,69,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720929,-9999,-9999,-9999,-9999,0.17,0.0,0.0,85,69,74,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19720930,-9999,-9999,-9999,-9999,0.03,0.0,0.0,88,74,79,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721001,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,53,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721002,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,50,57,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721003,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,54,65,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721004,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,60,66,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721005,-9999,-9999,-9999,-9999,0.02,0.0,0.0,82,66,69,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721006,-9999,-9999,-9999,-9999,0.08,0.0,0.0,83,63,65,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721007,-9999,-9999,-9999,-9999,0.05,0.0,0.0,75,63,63,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721008,-9999,-9999,-9999,-9999,0.01,0.0,0.0,76,48,57,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721009,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,49,57,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721010,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,50,57,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721011,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,47,54,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721012,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,51,56,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721013,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,54,62,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721014,-9999,-9999,-9999,-9999,0.00,0.0,0.0,79,54,60,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721015,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,60,65,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721016,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,44,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721017,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,54,73,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721018,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,57,61,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721019,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,60,64,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721020,-9999,-9999,-9999,-9999,0.12,0.0,0.0,65,34,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721021,-9999,-9999,-9999,-9999,0.00,0.0,0.0,58,33,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721022,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,42,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721023,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,48,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721024,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,53,67,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721025,-9999,-9999,-9999,-9999,0.35,0.0,0.0,80,65,66,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721026,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,50,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721027,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,50,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721028,-9999,-9999,-9999,-9999,0.20,0.0,0.0,74,55,74,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721029,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,55,68,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721030,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,51,59,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721031,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,45,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721101,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,41,58,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721102,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,47,68,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721103,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,49,75,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721104,-9999,-9999,-9999,-9999,0.41,0.0,0.0,87,68,70,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721105,-9999,-9999,-9999,-9999,0.00,0.0,0.0,83,51,57,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721106,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,47,52,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721107,-9999,-9999,-9999,-9999,0.00,0.0,0.0,63,46,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721108,-9999,-9999,-9999,-9999,0.82,0.0,0.0,71,55,60,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721109,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,44,54,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721110,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,39,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721111,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,51,65,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721112,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,50,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721113,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,48,57,-9999,-9999,-9999,-9999,-9999
GHCND:USC00319467,WILMINGTON 7 N NC US,19721114,-9999,-9999,-9999,-9999,0.99,0.0,0.0,74,57,69,-9999,-9999,-9999,-9999,-9999
